District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Language,Value
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Nepali,49104
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Gurung,2312
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Gurung,2954
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Newari,887
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Newari,984
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Magar,863
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Magar,927
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,English,1049
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,English,635
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Hindi,716
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Hindi,255
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Tamang,345
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Tamang,343
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhojpuri,148
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhojpuri,78
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Sanskrit,145
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Sanskrit,40
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Maithili,110
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Maithili,71
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Thakali,73
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Thakali,106
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Urdu,66
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Urdu,45
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Rai,60
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Rai,50
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Tharu,55
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Tharu,37
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Limbu,42
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Limbu,43
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Chhantyal,15
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Chhantyal,18
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Sherpa,14
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Sherpa,13
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhujel,11
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhujel,10
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Kumal,11
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Kumal,10
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Ghale,8
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Ghale,13
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Punjabi,16
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Punjabi,5
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Rajbanshi,5
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Rajbanshi,13
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Bangla,6
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Bangla,8
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Chamling,7
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Chamling,5
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Arabi,6
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Arabi,5
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,Others,61
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,Others,37
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Male,No Second Language,183175
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Female,No Second Language,199904
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Nepali,301888
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Nepali,272728
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,English,22112
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,English,14370
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Newari,5438
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Newari,5302
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Hindi,7216
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Hindi,3182
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Tamang,2488
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Tamang,2502
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Maithili,1429
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Maithili,793
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Gurung,774
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Gurung,796
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Magar,835
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Magar,683
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bhojpuri,893
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bhojpuri,400
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Rai,443
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Rai,450
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Sherpa,522
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Sherpa,333
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Tharu,491
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Tharu,292
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Limbu,303
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Limbu,308
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Tibetan,311
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Tibetan,165
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Urdu,222
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Urdu,129
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Sanskrit,264
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Sanskrit,65
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajsthani,174
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajsthani,138
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bangla,83
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bangla,33
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajbanshi,66
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajbanshi,36
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Thakali,43
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Thakali,59
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Avadhi,53
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Avadhi,23
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Chamling,40
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Chamling,30
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Sunuwar,39
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Sunuwar,30
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bantawa,32
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bantawa,36
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Santhali,44
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Santhali,21
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bajjika,41
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bajjika,23
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Punjabi,30
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Punjabi,18
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Sampang,21
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Sampang,24
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Khash,27
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Khash,16
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Ghale,25
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Ghale,17
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Arabi,33
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Arabi,7
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Lohorung,17
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Lohorung,19
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Thulung,10
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Thulung,20
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bhujel,16
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bhujel,11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Thami,19
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Thami,7
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Jero/Jerung,15
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Jero/Jerung,11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Dura,11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Dura,14
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Darai,13
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Darai,11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Khaling,16
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Khaling,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Danuwar,10
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Danuwar,12
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Hyolmo/Yholmo,12
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Hyolmo/Yholmo,10
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Bahing,10
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Bahing,12
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Dhimal,11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Dhimal,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Chinese,19
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Chinese,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Majhi,12
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Majhi,5
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Kulung,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Kulung,9
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Jirel,12
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Jirel,5
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Oriya,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Oriya,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Pahari,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Pahari,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Chhantyal,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Chhantyal,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Nachhiring,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Nachhiring,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Lapcha,4
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Lapcha,8
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Yamphu/Yamphe,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Yamphu/Yamphe,6
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Mewahang,7
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Mewahang,4
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,Others,157
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,Others,126
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Male,No Second Language,566210
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Female,No Second Language,527896
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Nepali,182936
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Nepali,85012
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,English,2004
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,English,1167
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Tamang,1233
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Tamang,1081
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Newari,520
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Newari,489
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Hindi,283
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Hindi,70
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Magar,177
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Magar,170
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Danuwar,48
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Danuwar,62
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Gurung,31
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Gurung,32
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Maithili,41
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Maithili,17
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Limbu,19
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Limbu,22
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Majhi,11
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Majhi,21
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Sanskrit,25
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Sanskrit,2
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Rai,9
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Rai,12
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Bhojpuri,9
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Bhojpuri,8
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajbanshi,9
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajbanshi,6
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Lohorung,9
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Lohorung,4
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Tharu,8
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Tharu,4
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Bajjika,2
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Bajjika,10
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Santhali,8
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Santhali,3
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Bangla,6
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Bangla,5
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,Others,25
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,Others,10
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Male,No Second Language,100144
Kavrepalanchok,Bagmati,Hill,Central,2068/69,2011/12,Female,No Second Language,110794
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Nepali,41916
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Nepali,46813
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Bantawa,977
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Bantawa,1254
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Chamling,518
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Chamling,621
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Jero/Jerung,364
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Jero/Jerung,358
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,English,364
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,English,238
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sampang,208
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sampang,286
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Bahing,200
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Bahing,223
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Magar,192
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Magar,202
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Khaling,137
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Khaling,188
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Thulung,149
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Thulung,172
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tamang,138
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tamang,165
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Dumi,87
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Dumi,138
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Hindi,180
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Hindi,41
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Gurung,89
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Gurung,109
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Nachhiring,85
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Nachhiring,97
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sanskrit,94
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sanskrit,77
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Rai,100
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Rai,71
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Puma,79
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Puma,80
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Newari,77
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Newari,63
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Limbu,47
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Limbu,26
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tilung,31
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tilung,32
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sherpa,15
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sherpa,44
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Wambule,27
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Wambule,28
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Maithili,35
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Maithili,14
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Rajbanshi,26
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Rajbanshi,8
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tharu,25
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tharu,7
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Koyee,11
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Koyee,7
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Bhujel,9
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Bhujel,7
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Others,50
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Others,32
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,No Second Language,50862
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,No Second Language,57819
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Nepali,106891
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Nepali,100951
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,English,4999
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,English,3779
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Newari,1163
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Newari,1092
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Hindi,768
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Hindi,431
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Tamang,498
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Tamang,440
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Khash,366
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Khash,365
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Magar,298
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Magar,239
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Maithili,301
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Maithili,180
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Rai,139
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Rai,124
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Bhojpuri,158
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Bhojpuri,77
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Gurung,99
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Gurung,106
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Limbu,87
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Limbu,85
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Pahari,64
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Pahari,107
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Tharu,84
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Tharu,56
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Bahing,35
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Bahing,34
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Tibetan,50
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Tibetan,13
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Jero/Jerung,28
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Jero/Jerung,34
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Urdu,39
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Urdu,21
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Bantawa,19
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Bantawa,29
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Chamling,20
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Chamling,25
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Sanskrit,26
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Sanskrit,6
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajbanshi,18
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajbanshi,13
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Sunuwar,15
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Sunuwar,15
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Bajjika,17
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Bajjika,11
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Sherpa,13
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Sherpa,12
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajsthani,14
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajsthani,11
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Thakali,9
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Thakali,9
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Lohorung,9
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Lohorung,8
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Santhali,9
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Santhali,4
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Avadhi,5
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Avadhi,7
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Bangla,6
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Bangla,6
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Thulung,4
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Thulung,7
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,Others,80
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,Others,62
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,No Second Language,121751
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,No Second Language,121691
